0.0 0.0 0.0 9.001153973733048e-16 14.700000000000001 1.2430165011345635e-15 -20.3
0.9796386429317486 -0.20076884537906234 -0.2021426832551047 4.302363033955233 16.01225069514138 -3.095968918263217 -20.08743329689356
1.9544705954754402 -0.4237097889041451 -0.22483030735001705 5.781623459322696 16.310905396429224 -2.571230558083739 -20.21279842554108
2.9232399687641824 -0.6716732970615704 -0.25057754466062787 7.423777641821455 16.911490828129104 -2.0794238083118737 -20.216595403161946
3.889524963514253 -0.929148167526352 -0.26040805471451467 9.013274885763408 18.299923228000054 -1.2664093175429967 -20.279005187396514
4.879032656937241 -1.073628355291725 -0.14498762823544253 7.851712520209793 19.285492436886262 2.0291609532652597 -20.59166760806017
5.878643103573065 -1.1015381201873566 -0.0279133895747099 6.47033011936046 20.090203348492107 5.33649592047542 -20.51897104608823
6.877806022011948 -1.0606301452106661 0.04091939323717331 6.014647750003782 20.021707433849773 7.658125644692319 -20.119662814432367
7.874976440153327 -0.9854559662411058 0.07524516314929572 6.303836099689519 19.85540577291372 9.305165195049213 -19.95662317138084
8.870127769007224 -0.8871003223749642 0.09851491753941319 6.814494812204867 19.911562450671486 10.775768368913718 -20.168157318919214
9.86381507249066 -0.7749150163147785 0.11242196768762125 7.530360706438801 19.893780896140694 12.093498030436848 -20.524450173048074
10.858636865824142 -0.673280378967293 0.10181042990305786 8.767504202399628 19.7951780188691 12.972637322651842 -21.36557368030372
11.85843976213098 -0.6931340571267678 -0.0198549826734212 12.259980402906356 19.527879520679015 11.432578365610249 -22.138906182908425
12.85103213052904 -0.8146264033792279 -0.12179322815159299 15.229244808420946 18.61536920801282 10.223760142819593 -22.2794363699873
13.83533624203934 -0.9911070427250819 -0.17740981581838006 17.201704437561506 17.784493884333862 10.010118384217954 -22.325898659710806
14.811689648818973 -1.2072875808634733 -0.21790079826719186 18.886692792727658 17.19697413693261 10.217853213378152 -21.954797474930672
15.782072220780401 -1.4488608907168676 -0.24398685413878513 20.30553244778521 16.72155276926087 10.721111379351793 -21.778375773308788
16.746006805873087 -1.7150001694079122 -0.2693856343877666 21.822613546904762 16.672052041235094 11.210309809099362 -21.7648395393358
17.706183117881853 -1.994394961516216 -0.28316374222809726 23.161366433796488 16.753047530454968 11.950650400450797 -21.774026988896825
18.66810878264434 -2.2677061677834547 -0.2768336248875301 24.12066734767575 16.922710844228106 13.07889461447931 -21.939086012176254
19.63812974221596 -2.510727438440469 -0.24547928652341977 24.650443449516874 17.49595485272424 14.753402202009978 -22.008148725830072
20.63096925965883 -2.6301832570672903 -0.1197417582160793 23.115650287096717 18.020878705744458 18.27470323724478 -22.213942738627953
21.629250780193132 -2.6887836475072917 -0.05863398138716096 22.84960391110616 18.10042901761956 20.493868215418107 -22.03048810785941
22.62910636170561 -2.7057782383627487 -0.016995409013755916 22.982593851499114 18.0912178570968 22.301110758195293 -22.00299096155357
23.629061577997707 -2.6963143379920513 0.009464041649411621 23.434578425379872 17.852765356810536 23.815973610318984 -22.445429859760957
24.629005040014025 -2.7069479061052046 -0.010633768517852478 24.879425569078794 20.84172062437913 24.383103777397352 -25.830640465232598
25.628449599070983 -2.7402731723674063 -0.03333143770581239 26.414092751202393 20.821632307400336 23.853046038952186 -55.98568205612675
26.582464245032384 -3.0400331685162283 -0.304441071567277 33.63431815443342 19.403161377725745 9.631036462816507 -56.989561397633494
27.524092877114327 -3.376686579672997 -0.34336058597001695 35.528027727366506 19.0105341480752 8.351681111736347 -57.00243717673967
28.452053489148394 -3.7493648625301543 -0.38189355705596295 36.4087348281487 16.062594204397183 7.22802528043329 -56.596721717870295
29.36485367411118 -4.157771305099194 -0.42070758894784427 38.472317343400775 16.197672819570997 11.558332778101043 -43.95585936947679
30.262434713776397 -4.59862080008984 -0.4565448807372742 40.75465269455378 16.76380794394233 5.211162160932918 -55.60366337906581
31.141425287533977 -5.075459946181393 -0.4970551859286966 43.78958363761243 18.239765022738396 -4.15659250189325 -70.14273716858621
32.00072089730832 -5.586939227308733 -0.5369054143669553 46.80804608594481 19.28966867565849 -12.983881877841213 -81.16198810696218
32.83923608908099 -6.1318174459653765 -0.5762438733713445 49.74408282290335 19.88311637878182 -16.036340124419887 -81.3466301479742
33.655965405228855 -6.708838437043386 -0.6150764844651567 52.46684971437196 19.91653726937687 -20.208944111903286 -82.95052009944618
34.44961921048346 -7.317208092273562 -0.6540047429614996 54.83000266069438 19.270194383755737 -14.721858173495562 -71.4642769019771
35.21947171088885 -7.955429940551707 -0.6921863175757854 57.333858753726574 18.719959198494994 -7.477569938919068 -59.45856221767218
35.964981572839505 -8.621924535979389 -0.7294968222619835 59.57555261586516 17.78776232362269 3.37339585642583 -45.0773567853666
36.68861397441085 -9.312110125075602 -0.7617454901383522 61.27647558596346 16.46729418090357 16.604213331711026 -30.369813010801742
37.61859900722112 -9.679707511830289 -0.37642420067215676 50.493697478304014 22.89301826234955 28.823831529115253 -31.929599421816093
38.56401308767406 -10.005578984164579 -0.331933370863522 49.92878068533244 22.96573707163177 31.62295072695368 -30.142898897812245
39.52152642969763 -10.293967957335997 -0.29254389933147606 49.63676966368514 23.29081251414051 32.10992981919217 -34.9020608473416
40.48795276089241 -10.550911815743628 -0.25985855512121137 49.7443552600273 24.264596765548273 32.9916156918498 -38.746400028351296
41.461879264672994 -10.777775574933445 -0.22885626588117722 49.889867918574694 25.403594040515117 28.961686133314082 -64.44112593324343
